"t (s)","P (Pa)","Pnorm (Pa)"
9676871,101054.24,-10.7599999999948
9698471,101046.34,-18.6600000000035
9720071,101038.39,-26.6100000000006
9741671,101061.03,-3.97000000000116
9763271,101053.16,-11.8399999999965
9784871,101045.24,-19.7599999999948
9806471,101037.29,-27.7100000000064
9828071,101060.12,-4.88000000000466
9849671,101052.23,-12.7700000000041
9871271,101044.31,-20.6900000000023
9892871,101036.36,-28.6399999999994
9914471,101059.03,-5.97000000000116
9936071,101051.15,-13.8500000000058
9957671,101043.3,-21.6999999999971
9979271,101035.34,-29.6600000000035
10000871,101058.11,-6.88999999999942
10022471,101050.21,-14.7899999999936
10044071,101042.28,-22.7200000000012
10065671,101064.96,-0.0399999999935972
10087271,101057.1,-7.89999999999418
10108871,101049.2,-15.8000000000029
10130471,101041.27,-23.7299999999959
10152071,101063.96,-1.0399999999936
10173671,101056.09,-8.91000000000349
10195271,101048.19,-16.8099999999977
10216871,101040.25,-24.75
10238471,101062.96,-2.0399999999936
10260071,101055.09,-9.91000000000349
10281671,101047.18,-17.820000000007
10303271,101039.24,-25.7599999999948
10324871,101061.96,-3.0399999999936
10346471,101054.09,-10.9100000000035
10368071,101046.17,-18.8300000000017
10389671,101038.23,-26.7700000000041
10411271,101060.96,-4.0399999999936
10432871,101053.09,-11.9100000000035
10454471,101045.17,-19.8300000000017
10476071,101037.22,-27.7799999999988
10497671,101059.97,-5.02999999999884
10519271,101052.09,-12.9100000000035
10540871,101044.16,-20.8399999999965
10562471,101036.21,-28.7899999999936
10584071,101058.97,-6.02999999999884
10605671,101051.08,-13.9199999999983
10627271,101043.16,-21.8399999999965
10648871,101035.2,-29.8000000000029
10670471,101057.97,-7.02999999999884
10692071,101050.08,-14.9199999999983
10713671,101042.16,-22.8399999999965
10735271,101064.75,-0.25
10756871,101056.88,-8.11999999999534
10778471,101048.98,-16.0200000000041
10800071,101041.05,-23.9499999999971
10821671,101063.83,-1.16999999999825
10843271,101055.96,-9.0399999999936
10864871,101048.06,-16.9400000000023
10886471,101040.12,-24.8800000000047
10908071,101062.74,-2.25999999999476
10929671,101054.87,-10.1300000000047
10951271,101046.96,-18.0399999999936
10972871,101039.02,-25.9799999999959
10994471,101061.83,-3.16999999999825
11016071,101053.95,-11.0500000000029
11037671,101046.04,-18.9600000000064
11059271,101038.09,-26.9100000000035
11080871,101060.74,-4.25999999999476
11102471,101052.86,-12.1399999999994
11124071,101044.94,-20.0599999999977
11145671,101036.98,-28.0200000000041
11167271,101059.73,-5.27000000000407
11188871,101051.84,-13.1600000000035
11210471,101043.92,-21.0800000000017
11232071,101035.96,-29.0399999999936
11253671,101058.73,-6.27000000000407
11275271,101050.84,-14.1600000000035
11296871,101042.91,-22.0899999999965
11318471,101050.35,-14.6499999999942
11340071,101057.72,-7.27999999999884
11361671,101049.83,-15.1699999999983
11383271,101041.9,-23.1000000000058
11404871,101064.59,-0.410000000003492
11426471,101056.72,-8.27999999999884
11448071,101048.82,-16.179999999993
11469671,101040.88,-24.1199999999953
11491271,101063.59,-1.41000000000349
11512871,101055.72,-9.27999999999884
11534471,101047.81,-17.1900000000023
11556071,101039.88,-25.1199999999953
11577671,101062.59,-2.41000000000349
11599271,101054.72,-10.2799999999988
11620871,101046.81,-18.1900000000023
11642471,101038.87,-26.1300000000047
11664071,101061.59,-3.41000000000349
11685671,101053.72,-11.2799999999988
11707271,101045.8,-19.1999999999971
11728871,101037.86,-27.1399999999994
11750471,101060.6,-4.39999999999418
11772071,101052.72,-12.2799999999988
11793671,101044.8,-20.1999999999971
11815271,101036.85,-28.1499999999942
11836871,101059.6,-5.39999999999418
11858471,101051.8,-13.1999999999971
11880071,101043.88,-21.1199999999953
11901671,101035.91,-29.0899999999965
11923271,101058.59,-6.41000000000349
11944871,101050.7,-14.3000000000029
11966471,101042.77,-22.2299999999959
11988071,101050.22,-14.7799999999988
12009671,101057.67,-7.33000000000175
12031271,101049.78,-15.2200000000012
12052871,101041.85,-23.1499999999942
12074471,101064.45,-0.55000000000291
12096071,101056.59,-8.41000000000349
12117671,101048.69,-16.3099999999977
12139271,101040.75,-24.25
12160871,101063.54,-1.4600000000064
12182471,101055.67,-9.33000000000175
12204071,101047.77,-17.2299999999959
12225671,101039.82,-25.179999999993
12247271,101062.53,-2.47000000000116
12268871,101054.66,-10.3399999999965
12290471,101046.75,-18.25
12312071,101038.8,-26.1999999999971
12333671,101061.52,-3.47999999999593
12355271,101053.65,-11.3500000000058
12376871,101045.73,-19.2700000000041
12398471,101037.78,-27.2200000000012
12420071,101060.52,-4.47999999999593
12441671,101052.64,-12.3600000000006
12463271,101044.72,-20.2799999999988
12484871,101036.77,-28.2299999999959
12506471,101059.52,-5.47999999999593
12528071,101051.63,-13.3699999999953
12549671,101043.71,-21.2899999999936
12571271,101035.75,-29.25
12592871,101058.52,-6.47999999999593
12614471,101050.63,-14.3699999999953
12636071,101042.7,-22.3000000000029
12657671,101065.38,0.380000000004657
12679271,101057.52,-7.47999999999593
12700871,101049.63,-15.3699999999953
12722471,101041.7,-23.3000000000029
12744071,101064.38,-0.619999999995343
12765671,101056.52,-8.47999999999593
12787271,101048.63,-16.3699999999953
12808871,101040.69,-24.3099999999977
12830471,101063.39,-1.61000000000058
12852071,101055.52,-9.47999999999593
12873671,101047.62,-17.3800000000047
12895271,101039.68,-25.320000000007
12916871,101062.4,-2.60000000000582
12938471,101054.52,-10.4799999999959
12960071,101046.62,-18.3800000000047
12981671,101038.67,-26.3300000000017
13003271,101061.3,-3.69999999999709
13024871,101053.43,-11.570000000007
13046471,101045.52,-19.4799999999959
13068071,101037.56,-27.4400000000023
13089671,101060.39,-4.61000000000058
13111271,101052.51,-12.4900000000052
13132871,101044.59,-20.4100000000035
13154471,101036.63,-28.3699999999953
13176071,101059.3,-5.69999999999709
13197671,101051.41,-13.5899999999965
13219271,101043.49,-21.5099999999948
13240871,101035.53,-29.4700000000012
13262471,101058.38,-6.61999999999534
13284071,101050.49,-14.5099999999948
13305671,101042.57,-22.429999999993
13327271,101065.16,0.160000000003492
13348871,101057.3,-7.69999999999709
13370471,101049.4,-15.6000000000058
13392071,101041.46,-23.5399999999936
13413671,101064.15,-0.850000000005821
13435271,101056.28,-8.72000000000116
13456871,101048.38,-16.6199999999953
13478471,101040.45,-24.5500000000029
13500071,101063.15,-1.85000000000582
13521671,101055.27,-9.72999999999593
13543271,101047.37,-17.6300000000047
13564871,101039.43,-25.570000000007
13586471,101062.14,-2.86000000000058
13608071,101054.27,-10.7299999999959
13629671,101046.36,-18.6399999999994
13651271,101038.41,-26.5899999999965
13672871,101061.14,-3.86000000000058
13694471,101053.27,-11.7299999999959
13716071,101045.35,-19.6499999999942
13737671,101037.4,-27.6000000000058
13759271,101060.15,-4.85000000000582
13780871,101052.27,-12.7299999999959
13802471,101044.34,-20.6600000000035
13824071,101036.39,-28.6100000000006
13845671,101059.15,-5.85000000000582
13867271,101051.26,-13.7400000000052
13888871,101043.34,-21.6600000000035
13910471,101035.38,-29.6199999999953
13932071,101058.15,-6.85000000000582
13953671,101050.26,-14.7400000000052
13975271,101042.34,-22.6600000000035
13996871,101065.02,0.0200000000040745
14018471,101057.16,-7.83999999999651
14040071,101049.26,-15.7400000000052
14061671,101041.33,-23.6699999999983
14083271,101064.02,-0.979999999995925
14104871,101056.23,-8.77000000000407
14126471,101048.34,-16.6600000000035
14148071,101040.4,-24.6000000000058
14169671,101063.02,-1.97999999999593
14191271,101055.15,-9.85000000000582
14212871,101047.23,-17.7700000000041
14234471,101039.3,-25.6999999999971
14256071,101062.09,-2.91000000000349
14277671,101054.22,-10.7799999999988
14299271,101046.31,-18.6900000000023
14320871,101038.37,-26.6300000000047
14342471,101061.02,-3.97999999999593
14364071,101053.13,-11.8699999999953
14385671,101045.22,-19.7799999999988
14407271,101037.27,-27.7299999999959
14428871,101060.09,-4.91000000000349
14450471,101052.21,-12.7899999999936
14472071,101044.29,-20.7100000000064
14493671,101036.34,-28.6600000000035
14515271,101059.09,-5.91000000000349
14536871,101051.2,-13.8000000000029
14558471,101043.27,-21.7299999999959
14580071,101035.31,-29.6900000000023
14601671,101058.08,-6.91999999999825
14623271,101050.19,-14.8099999999977
14644871,101042.26,-22.7400000000052
14666471,101064.94,-0.0599999999976717
14688071,101057.07,-7.92999999999302
14709671,101049.18,-15.820000000007
14731271,101041.24,-23.7599999999948
14752871,101063.94,-1.05999999999767
14774471,101056.07,-8.92999999999302
14796071,101048.17,-16.8300000000017
14817671,101040.23,-24.7700000000041
14839271,101062.94,-2.05999999999767
14860871,101055.07,-9.92999999999302
14882471,101047.16,-17.8399999999965
14904071,101039.22,-25.7799999999988
14925671,101061.95,-3.05000000000291
14947271,101054.07,-10.929999999993
14968871,101046.16,-18.8399999999965
14990471,101038.21,-26.7899999999936
15012071,101060.95,-4.05000000000291
15033671,101053.07,-11.929999999993
15055271,101045.16,-19.8399999999965
15076871,101037.2,-27.8000000000029
15098471,101059.95,-5.05000000000291
15120071,101052.07,-12.929999999993
15141671,101044.15,-20.8500000000058
15163271,101036.2,-28.8000000000029
15184871,101058.95,-6.05000000000291
15206471,101051.07,-13.929999999993
15228071,101043.05,-21.9499999999971
15249671,101050.49,-14.5099999999948
15271271,101057.95,-7.05000000000291
15292871,101050.05,-14.9499999999971
15314471,101042.13,-22.8699999999953
15336071,101064.72,-0.279999999998836
15357671,101056.86,-8.13999999999942
15379271,101048.95,-16.0500000000029
15400871,101041.02,-23.9799999999959
15422471,101063.8,-1.19999999999709
15444071,101055.94,-9.05999999999767
15465671,101048.04,-16.9600000000064
15487271,101040.1,-24.8999999999942
15508871,101062.72,-2.27999999999884
15530471,101054.85,-10.1499999999942
15552071,101046.95,-18.0500000000029
15573671,101039,-26
15595271,101061.72,-3.27999999999884
15616871,101053.84,-11.1600000000035
15638471,101045.93,-19.070000000007
15660071,101037.98,-27.0200000000041
15681671,101060.71,-4.2899999999936
15703271,101052.83,-12.1699999999983
15724871,101044.91,-20.0899999999965
15746471,101036.95,-28.0500000000029
15768071,101059.7,-5.30000000000291
15789671,101051.82,-13.179999999993
15811271,101043.9,-21.1000000000058
15832871,101035.94,-29.0599999999977
15854471,101058.7,-6.30000000000291
15876071,101050.81,-14.1900000000023
15897671,101042.88,-22.1199999999953
