"t (s)","P (Pa)","Pnorm (Pa)"
8251270.5,101060.41,-4.58999999999651
8272870.5,101072.66,7.66000000000349
8294470.5,101048.51,-16.4900000000052
8316070.5,101060.74,-4.25999999999476
8337670.5,101036.62,-28.3800000000047
8359270.5,101048.86,-16.1399999999994
8380870.5,101061.09,-3.91000000000349
8402471,101036.96,-28.0399999999936
8424071,101049.2,-15.8000000000029
8445671,101061.44,-3.55999999999767
8467271,101037.3,-27.6999999999971
8488871,101049.55,-15.4499999999971
8510471,101061.79,-3.2100000000064
8532071,101037.66,-27.3399999999965
8553671,101049.9,-15.1000000000058
8575271,101062.14,-2.86000000000058
8596871,101074.39,9.38999999999942
8618471,101050.26,-14.7400000000052
8640071,101062.5,-2.5
8661671,101074.74,9.74000000000524
8683271,101050.61,-14.3899999999994
8704871,101062.85,-2.14999999999418
8726471,101075.09,10.0899999999965
8748071,101050.96,-14.0399999999936
8769671,101063.21,-1.7899999999936
8791271,101075.45,10.4499999999971
8812871,101051.32,-13.679999999993
8834471,101063.56,-1.44000000000233
8856071,101075.81,10.8099999999977
8877671,101051.68,-13.320000000007
8899271,101063.92,-1.08000000000175
8920871,101076.17,11.1699999999983
8942471,101052.04,-12.9600000000064
8964071,101064.28,-0.720000000001164
8985671,101076.53,11.5299999999988
9007271,101088.78,23.7799999999988
9028871,101064.64,-0.360000000000582
9050471,101076.89,11.8899999999994
9072071,101089.14,24.1399999999994
9093671,101065,0
9115271,101077.24,12.2400000000052
9136871,101089.48,24.4799999999959
9158471,101065.34,0.339999999996508
9180071,101077.59,12.5899999999965
9201671,101089.83,24.8300000000017
9223271,101065.68,0.679999999993015
9244871,101077.93,12.929999999993
9266471,101090.18,25.179999999993
9288071,101066.03,1.02999999999884
9309671,101078.27,13.2700000000041
9331271,101090.52,25.5200000000041
9352871,101066.38,1.38000000000466
9374471,101078.62,13.6199999999953
9396071,101090.87,25.8699999999953
9417671,101103.13,38.1300000000047
9439271,101078.98,13.9799999999959
9460871,101091.22,26.2200000000012
9482471,101103.48,38.4799999999959
9504071,101079.32,14.320000000007
9525671,101091.58,26.5800000000017
9547271,101103.83,38.8300000000017
9568871,101079.68,14.679999999993
9590471,101091.94,26.9400000000023
9612071,101104.19,39.1900000000023
9633671,101080.03,15.0299999999988
9655271,101092.29,27.2899999999936
9676871,101068.15,3.14999999999418
9698471,101080.39,15.3899999999994
9720071,101092.64,27.6399999999994
9741671,101068.51,3.50999999999476
9763271,101080.76,15.7599999999948
9784871,101093.01,28.0099999999948
9806471,101068.87,3.86999999999534
9828071,101081.13,16.1300000000047
9849671,101093.37,28.3699999999953
9871271,101069.23,4.22999999999593
9892871,101081.48,16.4799999999959
9914471,101093.72,28.7200000000012
9936071,101069.59,4.58999999999651
9957671,101081.84,16.8399999999965
9979271,101094.08,29.0800000000017
10000871,101069.95,4.94999999999709
10022471,101082.19,17.1900000000023
10044071,101094.42,29.4199999999983
10065671,101070.27,5.27000000000407
10087271,101046.13,-18.8699999999953
10108871,101094.77,29.7700000000041
10130471,101070.62,5.61999999999534
10152071,101046.48,-18.5200000000041
10173671,101058.73,-6.27000000000407
10195271,101070.97,5.97000000000116
10216871,101046.82,-18.179999999993
10238471,101059.08,-5.91999999999825
10260071,101071.32,6.32000000000698
10281671,101047.17,-17.8300000000017
10303271,101059.42,-5.58000000000175
10324871,101071.66,6.66000000000349
10346471,101047.52,-17.4799999999959
10368071,101059.77,-5.22999999999593
10389671,101072.02,7.02000000000407
10411271,101047.88,-17.1199999999953
10432871,101060.12,-4.88000000000466
10454471,101072.38,7.38000000000466
10476071,101048.23,-16.7700000000041
10497671,101060.48,-4.52000000000407
10519271,101072.73,7.72999999999593
10540871,101048.59,-16.4100000000035
10562471,101060.83,-4.16999999999825
10584071,101036.7,-28.3000000000029
10605671,101048.95,-16.0500000000029
10627271,101061.19,-3.80999999999767
10648871,101037.05,-27.9499999999971
10670471,101049.3,-15.6999999999971
10692071,101061.55,-3.44999999999709
10713671,101037.42,-27.5800000000017
10735271,101049.66,-15.3399999999965
10756871,101061.91,-3.08999999999651
10778471,101037.77,-27.2299999999959
10800071,101050.02,-14.9799999999959
10821671,101062.27,-2.72999999999593
10843271,101074.52,9.52000000000407
10864871,101050.38,-14.6199999999953
10886471,101062.63,-2.36999999999534
10908071,101074.86,9.86000000000058
10929671,101050.73,-14.2700000000041
10951271,101062.96,-2.0399999999936
10972871,101075.2,10.1999999999971
10994471,101051.06,-13.9400000000023
11016071,101063.3,-1.69999999999709
11037671,101075.55,10.5500000000029
11059271,101051.41,-13.5899999999965
11080871,101063.65,-1.35000000000582
11102471,101075.89,10.8899999999994
11124071,101051.76,-13.2400000000052
11145671,101064,-1
11167271,101076.24,11.2400000000052
11188871,101052.1,-12.8999999999942
11210471,101064.34,-0.660000000003492
11232071,101076.59,11.5899999999965
11253671,101088.84,23.8399999999965
11275271,101064.7,-0.30000000000291
11296871,101076.95,11.9499999999971
11318471,101089.2,24.1999999999971
11340071,101065.05,0.0500000000029104
11361671,101077.3,12.3000000000029
11383271,101089.55,24.5500000000029
11404871,101065.41,0.410000000003492
11426471,101077.66,12.6600000000035
11448071,101089.91,24.9100000000035
11469671,101065.77,0.770000000004075
11491271,101078.02,13.0200000000041
11512871,101090.27,25.2700000000041
11534471,101066.13,1.13000000000466
11556071,101078.37,13.3699999999953
11577671,101090.63,25.6300000000047
11599271,101102.88,37.8800000000047
11620871,101078.73,13.7299999999959
11642471,101090.98,25.9799999999959
11664071,101103.23,38.2299999999959
11685671,101079.09,14.0899999999965
11707271,101091.34,26.3399999999965
11728871,101103.59,38.5899999999965
11750471,101079.45,14.4499999999971
11772071,101091.7,26.6999999999971
11793671,101103.95,38.9499999999971
11815271,101079.79,14.7899999999936
11836871,101092.04,27.0399999999936
11858471,101104.29,39.2899999999936
11880071,101080.13,15.1300000000047
11901671,101092.38,27.3800000000047
11923271,101068.23,3.22999999999593
11944871,101080.48,15.4799999999959
11966471,101092.73,27.7299999999959
11988071,101068.59,3.58999999999651
12009671,101080.84,15.8399999999965
12031271,101093.08,28.0800000000017
12052871,101068.94,3.94000000000233
12074471,101081.19,16.1900000000023
12096071,101093.43,28.429999999993
12117671,101069.28,4.27999999999884
12139271,101081.54,16.5399999999936
12160871,101093.77,28.7700000000041
12182471,101069.64,4.63999999999942
12204071,101081.89,16.8899999999994
12225671,101094.13,29.1300000000047
12247271,101069.99,4.99000000000524
12268871,101045.85,-19.1499999999942
12290471,101094.48,29.4799999999959
12312071,101070.35,5.35000000000582
12333671,101046.21,-18.7899999999936
12355271,101094.84,29.8399999999965
12376871,101070.7,5.69999999999709
12398471,101046.56,-18.4400000000023
12420071,101058.82,-6.17999999999302
12441671,101071.06,6.05999999999767
12463271,101046.92,-18.0800000000017
12484871,101059.18,-5.82000000000698
12506471,101071.42,6.41999999999825
12528071,101047.29,-17.7100000000064
12549671,101059.54,-5.4600000000064
12571271,101071.78,6.77999999999884
12592871,101047.65,-17.3500000000058
12614471,101059.9,-5.10000000000582
12636071,101072.14,7.13999999999942
12657671,101048,-17
12679271,101060.23,-4.77000000000407
12700871,101072.48,7.47999999999593
12722471,101048.34,-16.6600000000035
12744071,101060.58,-4.41999999999825
12765671,101072.83,7.83000000000175
12787271,101048.68,-16.320000000007
12808871,101060.91,-4.08999999999651
12830471,101036.79,-28.2100000000064
12852071,101049.02,-15.9799999999959
12873671,101061.27,-3.72999999999593
12895271,101037.13,-27.8699999999953
12916871,101049.38,-15.6199999999953
12938471,101061.62,-3.38000000000466
12960071,101037.48,-27.5200000000041
12981671,101049.73,-15.2700000000041
13003271,101061.97,-3.02999999999884
13024871,101037.84,-27.1600000000035
13046471,101050.08,-14.9199999999983
13068071,101062.32,-2.67999999999302
13089671,101074.56,9.55999999999767
13111271,101050.43,-14.570000000007
13132871,101062.67,-2.33000000000175
13154471,101074.92,9.91999999999825
13176071,101050.78,-14.2200000000012
13197671,101063.03,-1.97000000000116
13219271,101075.27,10.2700000000041
13240871,101051.14,-13.8600000000006
13262471,101063.39,-1.61000000000058
13284071,101075.63,10.6300000000047
13305671,101051.5,-13.5
13327271,101063.74,-1.25999999999476
13348871,101075.99,10.9900000000052
13370471,101051.86,-13.1399999999994
13392071,101064.1,-0.899999999994179
13413671,101076.35,11.3500000000058
13435271,101088.6,23.6000000000058
