"t (s)","P (Pa)","Pnorm (Pa)"
16470.746,101056.3,-8.69999999999709
16570.746,101072.58,7.58000000000175
16670.746,101088.8,23.8000000000029
16770.746,101073.75,8.75
16870.746,101058.77,-6.22999999999593
16970.746,101043.85,-21.1499999999942
17070.746,101060.23,-4.77000000000407
17170.746,101076.54,11.5399999999936
17270.746,101092.79,27.7899999999936
17370.746,101077.7,12.6999999999971
17470.746,101062.69,-2.30999999999767
17570.746,101047.74,-17.2599999999948
17670.746,101064.14,-0.860000000000582
17770.746,101080.48,15.4799999999959
17870.746,101096.75,31.75
17970.746,101081.63,16.6300000000047
18070.746,101066.59,1.58999999999651
18170.746,101051.61,-13.3899999999994
18270.746,101036.7,-28.3000000000029
18370.746,101053.2,-11.8000000000029
18470.746,101069.63,4.63000000000466
18570.746,101086,21
18670.746,101070.92,5.91999999999825
18770.746,101055.91,-9.08999999999651
18870.746,101040.97,-24.0299999999988
18970.746,101057.49,-7.50999999999476
19070.746,101073.95,8.94999999999709
19170.746,101090.34,25.3399999999965
19270.746,101075.22,10.2200000000012
19370.746,101060.18,-4.82000000000698
19470.746,101045.2,-19.8000000000029
19570.746,101061.75,-3.25
19670.746,101078.23,13.2299999999959
19770.746,101094.63,29.6300000000047
19870.746,101079.48,14.4799999999959
19970.746,101064.41,-0.589999999996508
20070.746,101049.4,-15.6000000000058
20170.746,101065.97,0.970000000001164
20270.746,101082.46,17.4600000000064
20370.746,101067.36,2.36000000000058
20470.746,101052.33,-12.6699999999983
20570.746,101037.37,-27.6300000000047
20670.746,101054.02,-10.9799999999959
20770.746,101070.61,5.61000000000058
20870.746,101087.13,22.1300000000047
20970.746,101071.99,6.99000000000524
21070.746,101056.92,-8.08000000000175
21170.746,101041.92,-23.0800000000017
21270.746,101058.59,-6.41000000000349
21370.746,101075.2,10.1999999999971
21470.746,101091.74,26.7400000000052
21570.746,101076.56,11.5599999999977
21670.746,101061.46,-3.5399999999936
21770.746,101046.43,-18.570000000007
21870.746,101063.13,-1.86999999999534
21970.746,101079.74,14.7400000000052
22070.746,101096.3,31.3000000000029
22170.746,101081.09,16.0899999999965
22270.746,101065.95,0.94999999999709
22370.746,101050.88,-14.1199999999953
22470.746,101035.88,-29.1199999999953
22570.746,101052.67,-12.3300000000017
22670.746,101069.38,4.38000000000466
22770.746,101086.03,21.0299999999988
22870.746,101070.86,5.86000000000058
22970.746,101055.75,-9.25
23070.746,101040.72,-24.2799999999988
23170.746,101057.52,-7.47999999999593
23270.746,101074.25,9.25
23370.746,101090.91,25.9100000000035
23470.746,101075.7,10.6999999999971
23570.746,101060.55,-4.44999999999709
23670.746,101045.48,-19.5200000000041
23770.746,101062.3,-2.69999999999709
23870.746,101079.05,14.0500000000029
23970.746,101095.73,30.7299999999959
24070.746,101080.48,15.4799999999959
24170.746,101065.3,0.30000000000291
24270.746,101050.19,-14.8099999999977
24370.746,101035.16,-29.8399999999965
24470.746,101052.06,-12.9400000000023
24570.746,101068.9,3.89999999999418
24670.746,101085.66,20.6600000000035
24770.746,101070.45,5.44999999999709
24870.746,101055.3,-9.69999999999709
24970.746,101040.23,-24.7700000000041
25070.746,101057.15,-7.85000000000582
25170.746,101073.99,8.99000000000524
25270.746,101090.77,25.7700000000041
25370.746,101075.52,10.5200000000041
25470.746,101060.34,-4.66000000000349
25570.746,101045.23,-19.7700000000041
25670.746,101062.16,-2.83999999999651
25770.746,101079.02,14.0200000000041
25870.746,101095.8,30.8000000000029
25970.746,101080.52,15.5200000000041
26070.746,101065.29,0.289999999993597
26170.746,101050.14,-14.8600000000006
26270.746,101035.07,-29.929999999993
26370.746,101052.09,-12.9100000000035
26470.746,101069.04,4.0399999999936
26570.746,101085.91,20.9100000000035
26670.746,101070.65,5.64999999999418
26770.746,101055.46,-9.5399999999936
26870.746,101040.35,-24.6499999999942
26970.746,101057.38,-7.61999999999534
27070.746,101074.34,9.33999999999651
27170.746,101091.23,26.2299999999959
27270.746,101075.92,10.9199999999983
27370.746,101060.7,-4.30000000000291
27470.746,101045.54,-19.4600000000064
27570.746,101062.59,-2.41000000000349
27670.746,101079.55,14.5500000000029
27770.746,101096.45,31.4499999999971
27870.746,101081.11,16.1100000000006
27970.746,101065.84,0.839999999996508
28070.746,101050.65,-14.3500000000058
28170.746,101035.53,-29.4700000000012
28270.746,101052.66,-12.3399999999965
28370.746,101069.71,4.7100000000064
28470.746,101086.69,21.6900000000023
28570.746,101071.38,6.38000000000466
28670.746,101056.15,-8.85000000000582
28770.746,101040.99,-24.0099999999948
28870.746,101058.13,-6.86999999999534
28970.746,101075.19,10.1900000000023
29070.746,101092.17,27.1699999999983
29170.746,101076.83,11.8300000000017
29270.746,101061.55,-3.44999999999709
29370.746,101046.35,-18.6499999999942
29470.746,101063.49,-1.50999999999476
29570.746,101080.56,15.5599999999977
29670.746,101097.55,32.5500000000029
29770.746,101082.17,17.1699999999983
29870.746,101066.86,1.86000000000058
29970.746,101051.62,-13.3800000000047
30070.746,101036.45,-28.5500000000029
30170.746,101053.68,-11.320000000007
30270.746,101070.83,5.83000000000175
30370.746,101087.91,22.9100000000035
30470.746,101072.55,7.55000000000291
30570.746,101057.27,-7.72999999999593
30670.746,101042.07,-22.929999999993
30770.746,101059.3,-5.69999999999709
30870.746,101076.45,11.4499999999971
30970.746,101093.54,28.5399999999936
31070.746,101078.14,13.1399999999994
31170.746,101062.82,-2.17999999999302
31270.746,101047.58,-17.4199999999983
31370.746,101064.81,-0.190000000002328
31470.746,101081.98,16.9799999999959
31570.746,101099.06,34.0599999999977
31670.746,101083.63,18.6300000000047
31770.746,101068.26,3.25999999999476
31870.746,101052.98,-12.0200000000041
31970.746,101037.77,-27.2299999999959
32070.746,101055.09,-9.91000000000349
32170.746,101072.33,7.33000000000175
32270.746,101089.49,24.4900000000052
32370.746,101074.09,9.08999999999651
32470.746,101058.76,-6.24000000000524
32570.746,101043.51,-21.4900000000052
32670.746,101060.83,-4.16999999999825
32770.746,101078.08,13.0800000000017
32870.746,101095.25,30.25
32970.746,101079.8,14.8000000000029
33070.746,101064.43,-0.570000000006985
33170.746,101049.14,-15.8600000000006
33270.746,101066.46,1.4600000000064
33370.746,101083.71,18.7100000000064
33470.746,101068.31,3.30999999999767
33570.746,101052.99,-12.0099999999948
33670.746,101037.74,-27.2599999999948
33770.746,101055.15,-9.85000000000582
33870.746,101072.48,7.47999999999593
33970.746,101089.73,24.7299999999959
34070.746,101074.29,9.2899999999936
34170.746,101058.92,-6.08000000000175
34270.746,101043.63,-21.3699999999953
34370.746,101061.04,-3.9600000000064
34470.746,101078.37,13.3699999999953
34570.746,101095.62,30.6199999999953
34670.746,101080.13,15.1300000000047
34770.746,101064.73,-0.270000000004075
34870.746,101049.4,-15.6000000000058
34970.746,101066.8,1.80000000000291
35070.746,101084.13,19.1300000000047
35170.746,101068.7,3.69999999999709
35270.746,101053.34,-11.6600000000035
35370.746,101038.05,-26.9499999999971
35470.746,101055.54,-9.4600000000064
35570.746,101072.95,7.94999999999709
35670.746,101090.27,25.2700000000041
35770.746,101074.79,9.7899999999936
35870.746,101059.39,-5.61000000000058
35970.746,101044.06,-20.9400000000023
36070.746,101061.55,-3.44999999999709
36170.746,101078.95,13.9499999999971
36270.746,101096.27,31.2700000000041
36370.746,101080.76,15.7599999999948
36470.746,101065.31,0.309999999997672
36570.746,101049.95,-15.0500000000029
36670.746,101034.65,-30.3500000000058
36770.746,101052.21,-12.7899999999936
36870.746,101069.7,4.69999999999709
36970.746,101087.09,22.0899999999965
37070.746,101071.6,6.60000000000582
37170.746,101056.2,-8.80000000000291
37270.746,101040.86,-24.1399999999994
37370.746,101058.41,-6.58999999999651
37470.746,101075.89,10.8899999999994
37570.746,101093.29,28.2899999999936
37670.746,101077.76,12.7599999999948
37770.746,101062.3,-2.69999999999709
37870.746,101046.92,-18.0800000000017
37970.746,101064.48,-0.520000000004075
38070.746,101081.95,16.9499999999971
38170.746,101099.35,34.3500000000058
38270.746,101083.77,18.7700000000041
38370.746,101068.27,3.27000000000407
38470.746,101052.85,-12.1499999999942
38570.746,101037.51,-27.4900000000052
38670.746,101055.14,-9.86000000000058
38770.746,101072.69,7.69000000000233
38870.746,101090.16,25.1600000000035
38970.746,101074.62,9.61999999999534
39070.746,101059.16,-5.83999999999651
39170.746,101043.77,-21.2299999999959
39270.746,101061.39,-3.61000000000058
39370.746,101078.94,13.9400000000023
39470.746,101096.4,31.3999999999942
39570.746,101080.81,15.8099999999977
39670.746,101065.3,0.30000000000291
39770.746,101049.88,-15.1199999999953
39870.746,101034.52,-30.4799999999959
39970.746,101052.23,-12.7700000000041
40070.746,101069.84,4.83999999999651
40170.746,101087.38,22.3800000000047
40270.746,101071.83,6.83000000000175
40370.746,101056.35,-8.64999999999418
40470.746,101040.95,-24.0500000000029
40570.746,101058.65,-6.35000000000582
40670.746,101076.26,11.2599999999948
40770.746,101093.79,28.7899999999936
40870.746,101078.2,13.1999999999971
40970.746,101062.67,-2.33000000000175
41070.746,101047.23,-17.7700000000041
41170.746,101064.92,-0.0800000000017462
41270.746,101082.52,17.5200000000041
41370.746,101100.05,35.0500000000029
41470.746,101084.41,19.4100000000035
41570.746,101068.84,3.83999999999651
41670.746,101053.36,-11.6399999999994
41770.746,101037.95,-27.0500000000029
41870.746,101055.71,-9.2899999999936
41970.746,101073.39,8.38999999999942
42070.746,101090.98,25.9799999999959
42170.746,101075.38,10.3800000000047
42270.746,101059.85,-5.14999999999418
42370.746,101044.4,-20.6000000000058
42470.746,101062.16,-2.83999999999651
42570.746,101079.82,14.820000000007
42670.746,101097.41,32.4100000000035
42770.746,101081.76,16.7599999999948
42870.746,101066.19,1.19000000000233
42970.746,101050.69,-14.3099999999977
43070.746,101035.27,-29.7299999999959
43170.746,101053.1,-11.8999999999942
43270.746,101070.84,5.83999999999651
43370.746,101088.5,23.5
43470.746,101072.88,7.88000000000466
43570.746,101057.34,-7.66000000000349
43670.746,101041.88,-23.1199999999953
43770.746,101059.7,-5.30000000000291
43870.746,101077.42,12.4199999999983
43970.746,101095.07,30.070000000007
44070.746,101079.41,14.4100000000035
44170.746,101063.82,-1.17999999999302
44270.746,101048.32,-16.679999999993
44370.746,101066.13,1.13000000000466
44470.746,101083.84,18.8399999999965
44570.746,101068.23,3.22999999999593
44670.746,101052.7,-12.3000000000029
44770.746,101037.24,-27.7599999999948
44870.746,101055.12,-9.88000000000466
44970.746,101072.91,7.91000000000349
45070.746,101090.63,25.6300000000047
45170.746,101074.96,9.9600000000064
45270.746,101059.38,-5.61999999999534
45370.746,101043.88,-21.1199999999953
45470.746,101061.75,-3.25
45570.746,101079.53,14.5299999999988
45670.746,101097.23,32.2299999999959
45770.746,101081.52,16.5200000000041
45870.746,101065.9,0.899999999994179
45970.746,101050.35,-14.6499999999942
46070.746,101034.88,-30.1199999999953
46170.746,101052.82,-12.179999999993
46270.746,101070.67,5.66999999999825
46370.746,101088.44,23.4400000000023
46470.746,101072.77,7.77000000000407
46570.746,101057.18,-7.82000000000698
46670.746,101041.66,-23.3399999999965
46770.746,101059.59,-5.41000000000349
46870.746,101077.43,12.429999999993
46970.746,101095.18,30.179999999993
47070.746,101079.47,14.4700000000012
47170.746,101063.83,-1.16999999999825
47270.746,101048.27,-16.7299999999959
47370.746,101066.18,1.17999999999302
47470.746,101084.01,19.0099999999948
47570.746,101068.34,3.33999999999651
47670.746,101052.76,-12.2400000000052
47770.746,101037.25,-27.75
47870.746,101055.23,-9.77000000000407
47970.746,101073.13,8.13000000000466
48070.746,101090.95,25.9499999999971
48170.746,101075.23,10.2299999999959
48270.746,101059.59,-5.41000000000349
48370.746,101044.04,-20.9600000000064
48470.746,101062.02,-2.97999999999593
48570.746,101079.9,14.8999999999942
48670.746,101097.7,32.6999999999971
48770.746,101081.94,16.9400000000023
48870.746,101066.26,1.25999999999476
48970.746,101050.66,-14.3399999999965
49070.746,101035.14,-29.8600000000006
49170.746,101053.18,-11.820000000007
49270.746,101071.13,6.13000000000466
49370.746,101088.99,23.9900000000052
49470.746,101073.27,8.27000000000407
49570.746,101057.63,-7.36999999999534
49670.746,101042.06,-22.9400000000023
49770.746,101060.09,-4.91000000000349
49870.746,101078.02,13.0200000000041
49970.746,101095.87,30.8699999999953
50070.746,101080.09,15.0899999999965
50170.746,101064.41,-0.589999999996508
50270.746,101048.8,-16.1999999999971
50370.746,101066.8,1.80000000000291
50470.746,101084.73,19.7299999999959
50570.746,101069.01,4.00999999999476
50670.746,101053.37,-11.6300000000047
50770.746,101037.81,-27.1900000000023
50870.746,101055.88,-9.11999999999534
50970.746,101073.88,8.88000000000466
51070.746,101091.78,26.7799999999988
51170.746,101076.02,11.0200000000041
51270.746,101060.33,-4.66999999999825
51370.746,101044.73,-20.2700000000041
51470.746,101062.79,-2.2100000000064
51570.746,101080.76,15.7599999999948
51670.746,101098.65,33.6499999999942
51770.746,101082.84,17.8399999999965
51870.746,101067.1,2.10000000000582
51970.746,101051.45,-13.5500000000029
52070.746,101035.89,-29.1100000000006
52170.746,101054.02,-10.9799999999959
52270.746,101072.05,7.05000000000291
52370.746,101090,25
52470.746,101074.23,9.22999999999593
52570.746,101058.53,-6.47000000000116
52670.746,101042.91,-22.0899999999965
52770.746,101061.02,-3.97999999999593
52870.746,101079.05,14.0500000000029
52970.746,101096.98,31.9799999999959
53070.746,101081.16,16.1600000000035
53170.746,101065.41,0.410000000003492
53270.746,101049.76,-15.2400000000052
53370.746,101034.18,-30.820000000007
53470.746,101052.35,-12.6499999999942
53570.746,101070.44,5.44000000000233
53670.746,101088.43,23.429999999993
53770.746,101072.64,7.63999999999942
53870.746,101056.94,-8.05999999999767
53970.746,101041.31,-23.6900000000023
54070.746,101059.47,-5.52999999999884
54170.746,101077.53,12.5299999999988
54270.746,101095.51,30.5099999999948
54370.746,101079.67,14.6699999999983
54470.746,101063.92,-1.08000000000175
54570.746,101048.25,-16.75
54670.746,101066.39,1.38999999999942
54770.746,101084.44,19.4400000000023
54870.746,101068.65,3.64999999999418
54970.746,101052.95,-12.0500000000029
55070.746,101037.33,-27.6699999999983
55170.746,101055.53,-9.47000000000116
55270.746,101073.65,8.64999999999418
55370.746,101091.68,26.679999999993
55470.746,101075.85,10.8500000000058
55570.746,101060.1,-4.89999999999418
55670.746,101044.43,-20.570000000007
55770.746,101062.62,-2.38000000000466
55870.746,101080.72,15.7200000000012
55970.746,101098.73,33.7299999999959
56070.746,101082.84,17.8399999999965
56170.746,101067.05,2.05000000000291
56270.746,101051.34,-13.6600000000035
56370.746,101035.71,-29.2899999999936
56470.746,101053.96,-11.0399999999936
56570.746,101072.12,7.11999999999534
56670.746,101090.19,25.1900000000023
56770.746,101074.34,9.33999999999651
56870.746,101058.59,-6.41000000000349
56970.746,101042.91,-22.0899999999965
57070.746,101061.14,-3.86000000000058
57170.746,101079.28,14.2799999999988
57270.746,101097.33,32.3300000000017
57370.746,101081.44,16.4400000000023
57470.746,101065.63,0.630000000004657
57570.746,101049.91,-15.0899999999965
57670.746,101034.27,-30.7299999999959
57770.746,101052.56,-12.4400000000023
57870.746,101070.77,5.77000000000407
57970.746,101088.88,23.8800000000047
58070.746,101073.02,8.02000000000407
58170.746,101057.25,-7.75
58270.746,101041.56,-23.4400000000023
58370.746,101059.83,-5.16999999999825
58470.746,101078.01,13.0099999999948
58570.746,101096.09,31.0899999999965
58670.746,101080.2,15.1999999999971
58770.746,101064.38,-0.619999999995343
58870.746,101048.65,-16.3500000000058
58970.746,101066.9,1.89999999999418
59070.746,101085.05,20.0500000000029
59170.746,101069.2,4.19999999999709
59270.746,101053.45,-11.5500000000029
59370.746,101037.77,-27.2299999999959
59470.746,101056.08,-8.91999999999825
59570.746,101074.3,9.30000000000291
59670.746,101092.43,27.429999999993
59770.746,101076.54,11.5399999999936
59870.746,101060.73,-4.27000000000407
59970.746,101045,-20
60070.746,101063.29,-1.7100000000064
60170.746,101081.49,16.4900000000052
60270.746,101099.6,34.6000000000058
60370.746,101083.66,18.6600000000035
60470.746,101067.8,2.80000000000291
60570.746,101052.03,-12.9700000000012
60670.746,101036.34,-28.6600000000035
60770.746,101054.7,-10.3000000000029
60870.746,101072.96,7.9600000000064
60970.746,101091.13,26.1300000000047
61070.746,101075.23,10.2299999999959
61170.746,101059.41,-5.58999999999651
61270.746,101043.67,-21.3300000000017
61370.746,101062,-3
61470.746,101080.23,15.2299999999959
61570.746,101098.38,33.3800000000047
61670.746,101082.43,17.429999999993
61770.746,101066.56,1.55999999999767
61870.746,101050.78,-14.2200000000012
61970.746,101035.09,-29.9100000000035
62070.746,101053.47,-11.5299999999988
62170.746,101071.77,6.77000000000407
62270.746,101089.98,24.9799999999959
62370.746,101074.06,9.05999999999767
62470.746,101058.23,-6.77000000000407
62570.746,101042.48,-22.5200000000041
62670.746,101060.85,-4.14999999999418
62770.746,101079.12,14.1199999999953
62870.746,101097.3,32.3000000000029
62970.746,101081.34,16.3399999999965
63070.746,101065.48,0.479999999995925
63170.746,101049.73,-15.2700000000041
63270.746,101034.09,-30.9100000000035
63370.746,101052.63,-12.3699999999953
63470.746,101071.09,6.08999999999651
63570.746,101089.51,24.5099999999948
63670.746,101073.78,8.77999999999884
63770.746,101058.17,-6.83000000000175
63870.746,101042.69,-22.3099999999977
63970.746,101061.38,-3.61999999999534
64070.746,101080.02,15.0200000000041
64170.746,101098.58,33.5800000000017
64270.746,101082.99,17.9900000000052
64370.746,101067.52,2.52000000000407
64470.746,101052.16,-12.8399999999965
64570.746,101036.92,-28.0800000000017
64670.746,101055.88,-9.11999999999534
64770.746,101074.78,9.77999999999884
64870.746,101093.61,28.6100000000006
64970.746,101078.27,13.2700000000041
65070.746,101063.03,-1.97000000000116
65170.746,101047.91,-17.0899999999965
65270.746,101067.01,2.00999999999476
65370.746,101086.04,21.0399999999936
65470.746,101070.88,5.88000000000466
65570.75,101055.84,-9.16000000000349
65670.75,101040.9,-24.1000000000058
65770.75,101060.2,-4.80000000000291
65870.75,101079.43,14.429999999993
65970.75,101098.59,33.5899999999965
66070.75,101083.54,18.5399999999936
66170.75,101068.59,3.58999999999651
66270.75,101053.76,-11.2400000000052
66370.75,101039.03,-25.9700000000012
66470.75,101058.56,-6.44000000000233
66570.75,101078.02,13.0200000000041
66670.75,101097.42,32.4199999999983
66770.75,101082.59,17.5899999999965
66870.75,101067.88,2.88000000000466
66970.75,101053.29,-11.7100000000064
67070.75,101038.8,-26.1999999999971
67170.75,101058.61,-6.38999999999942
67270.75,101078.35,13.3500000000058
67370.75,101098.02,33.0200000000041
67470.75,101083.45,18.4499999999971
67570.75,101068.98,3.97999999999593
67670.75,101054.63,-10.3699999999953
67770.75,101040.41,-24.5899999999965
67870.75,101060.47,-4.52999999999884
67970.75,101080.47,15.4700000000012
68070.75,101100.41,35.4100000000035
68170.75,101086.06,21.0599999999977
68270.75,101071.83,6.83000000000175
68370.75,101057.71,-7.2899999999936
68470.75,101043.71,-21.2899999999936
68570.75,101064.02,-0.979999999995925
68670.75,101084.27,19.2700000000041
68770.75,101104.45,39.4499999999971
68870.75,101090.32,25.320000000007
68970.75,101076.3,11.3000000000029
69070.75,101062.41,-2.58999999999651
69170.75,101048.62,-16.3800000000047
69270.75,101069.16,4.16000000000349
69370.75,101089.64,24.6399999999994
69470.75,101075.8,10.8000000000029
69570.75,101062.07,-2.92999999999302
69670.75,101048.45,-16.5500000000029
69770.75,101069.17,4.16999999999825
69870.75,101089.83,24.8300000000017
69970.75,101076.15,11.1499999999942
70070.75,101062.59,-2.41000000000349
70170.75,101049.13,-15.8699999999953
70270.75,101070.02,5.02000000000407
70370.75,101090.85,25.8500000000058
70470.75,101077.33,12.3300000000017
70570.75,101063.91,-1.08999999999651
70670.75,101050.61,-14.3899999999994
70770.75,101071.68,6.67999999999302
70870.75,101092.66,27.6600000000035
70970.75,101079.3,14.3000000000029
71070.75,101066.03,1.02999999999884
71170.75,101052.88,-12.1199999999953
71270.75,101039.82,-25.179999999993
71370.75,101061.14,-3.86000000000058
71470.75,101082.39,17.3899999999994
71570.75,101103.56,38.5599999999977
71670.75,101090.35,25.3500000000058
71770.75,101077.24,12.2400000000052
71870.75,101064.23,-0.770000000004075
71970.75,101051.34,-13.6600000000035
72070.75,101072.83,7.83000000000175
72170.75,101094.25,29.25
72270.75,101081.27,16.2700000000041
72370.75,101068.4,3.39999999999418
72470.75,101055.62,-9.38000000000466
72570.75,101042.95,-22.0500000000029
72670.75,101064.68,-0.320000000006985
72770.75,101086.34,21.3399999999965
72870.75,101107.91,42.9100000000035
72970.75,101095.06,30.0599999999977
73070.75,101082.32,17.320000000007
73170.75,101069.67,4.66999999999825
73270.75,101057.13,-7.86999999999534
73370.75,101044.67,-20.3300000000017
73470.75,101066.66,1.66000000000349
73570.75,101088.55,23.5500000000029
73670.75,101076.02,11.0200000000041
73770.75,101063.57,-1.42999999999302
73870.75,101051.23,-13.7700000000041
73970.75,101073.33,8.33000000000175
74070.75,101095.34,30.3399999999965
74170.75,101082.91,17.9100000000035
74270.75,101070.57,5.57000000000698
74370.75,101058.34,-6.66000000000349
74470.75,101046.19,-18.8099999999977
74570.75,101068.49,3.49000000000524
74670.75,101090.71,25.7100000000064
74770.75,101078.47,13.4700000000012
74870.75,101066.33,1.33000000000175
74970.75,101054.27,-10.7299999999959
75070.75,101042.31,-22.6900000000023
